GEM location ID,bus_id,bus_name
L100000601818,IN684-765,Rajahmundry
L100000601819,way/311118424-765,Fatehpur
L100000601820,way/311118424-765,Fatehpur
L100001054724,way/311118424-765,Fatehpur
L100001023066,way/311118424-765,Fatehpur
L100000601821,way/372701897-765,Moga
L100000601822,way/420797421-765,Sikandarabad
L100000601823,way/353914865-765,Korba
L100000601824,way/420797421-765,Sikandarabad
L100001023067,way/372701897-765,Moga
L100000601825,way/372701897-765,Moga
L100000601826,way/372701897-765,Moga
L100001054725,way/201845280-765,Wardha
L100001025750,way/372701897-765,Moga
L100001025767,way/311118424-765,Fatehpur
L100000604174,way/201845280-765,Wardha
L100001054726,way/386153973-765,Dharmapuri
L100001054727,way/386153973-765,Dharmapuri
L100001054728,way/386153973-765,Dharmapuri
L100000601827,way/201845280-765,Wardha
L100000601828,way/201845280-765,Wardha
L100000601829,way/201845280-765,Wardha
L100000601830,way/201845280-765,Wardha
L100001022797,way/201845280-765,Wardha
L100001063650,way/353914865-765,Korba
L100000601831,IN684-765,Rajahmundry
L100000601832,way/420797421-765,Sikandarabad
L100000601833,way/420797421-765,Sikandarabad
L100000601834,way/420797421-765,Sikandarabad
L100001063504,way/209826798-765,Indore
L100001023068,way/372701897-765,Moga
L100000601835,way/372701897-765,Moga
L100001063990,way/311118424-765,Fatehpur
L100000601836,way/372701897-765,Moga
L100000601837,way/372701897-765,Moga
L100000601838,way/372701897-765,Moga
L100000601839,way/420797421-765,Sikandarabad
L100001054729,way/372701897-765,Moga
L100001063415,way/372701897-765,Moga
L100000601840,way/372701897-765,Moga
L100000601841,way/420797421-765,Sikandarabad
L100001063634,way/311118424-765,Fatehpur
L100000601842,way/420797421-765,Sikandarabad
L100001025751,way/420797421-765,Sikandarabad
L100000604196,way/315823978-765,Kurnool
L100001025860,IN684-765,Rajahmundry
L100000601845,way/311118424-765,Fatehpur
L100000601844,way/420797421-765,Sikandarabad
L100001054731,way/372701897-765,Moga
L100000601846,way/311118424-765,Fatehpur
L100001022799,way/203673991-400,Tezpur
L100000601847,way/372701897-765,Moga
L100000601848,way/203673991-400,Tezpur
L100000601849,way/203673991-400,Tezpur
L100000601850,way/353914865-765,Korba
L100001063974,way/372701897-765,Moga
L100000601851,way/420797421-765,Sikandarabad
L100001054732,way/420797421-765,Sikandarabad
L100001023069,way/420797421-765,Sikandarabad
L100001025753,way/420797421-765,Sikandarabad
L100001063665,way/331275940-765,Vadodara
L100001025754,way/372701897-765,Moga
L100000601852,way/420797421-765,Sikandarabad
L100000601853,way/203673991-400,Tezpur
L100000601854,way/203673991-400,Tezpur
L100000601855,way/311118424-765,Fatehpur
L100000601856,way/203673991-400,Tezpur
L100000601857,way/203673991-400,Tezpur
L100001025854,way/372701897-765,Moga
L100000601858,way/372701897-765,Moga
L100000601859,way/372701897-765,Moga
L100000601860,way/372701897-765,Moga
L100000601861,IN684-765,Rajahmundry
L100000601862,way/203673991-400,Tezpur
L100000601863,way/203673991-400,Tezpur
L100001025852,way/203673991-400,Tezpur
L100000601864,way/203673991-400,Tezpur
L100001063734,way/386153973-765,Dharmapuri
L100000601865,way/369866141-765,Jaipur
L100000601866,way/369866141-765,Jaipur
L100000604221,way/315823978-765,Kurnool
L100000601867,way/372701897-765,Moga
L100000601868,way/420797421-765,Sikandarabad
L100000601869,way/293597835-765,Solapur
L100001054733,way/293597835-765,Solapur
L100000601870,way/201845280-765,Wardha
L100001063728,way/201845280-765,Wardha
L100001063935,way/203673991-400,Tezpur
L100001023070,way/420797421-765,Sikandarabad
L100000601871,way/353914865-765,Korba
L100001025757,way/420797421-765,Sikandarabad
L100000601872,way/372701897-765,Moga
L100000601873,way/203673991-400,Tezpur
L100001063622,way/420797421-765,Sikandarabad
L100001025859,IN684-765,Rajahmundry
L100000601874,way/386153973-765,Dharmapuri
L100000601875,way/372701897-765,Moga
L100001054734,way/315823978-765,Kurnool
L100001064023,way/420797421-765,Sikandarabad
L100000601876,way/353914865-765,Korba
L100001025797,way/311118424-765,Fatehpur
L100000601877,way/203673991-400,Tezpur
L100000601878,way/353914865-765,Korba
L100000601879,way/353914865-765,Korba
L100000601843,way/353914865-765,Korba
L100001046131,way/353914865-765,Korba
L100000601880,way/203673991-400,Tezpur
L100000601881,way/293597835-765,Solapur
L100000601882,way/203673991-400,Tezpur
L100000601883,way/386153973-765,Dharmapuri
L100000601884,way/386153973-765,Dharmapuri
L100000601885,way/386153973-765,Dharmapuri
L100000601886,way/209826798-765,Indore
L100001063642,way/209826798-765,Indore
L100000601887,IN684-765,Rajahmundry
L100000601888,way/311118424-765,Fatehpur
L100000601889,way/420797421-765,Sikandarabad
L100001064022,way/420797421-765,Sikandarabad
L100001054735,way/311118424-765,Fatehpur
L100001025758,way/203673991-400,Tezpur
L100000601890,way/420797421-765,Sikandarabad
L100000601891,way/369866141-765,Jaipur
L100000601892,way/420797421-765,Sikandarabad
L100001063633,way/311118424-765,Fatehpur
L100000601893,way/311118424-765,Fatehpur
L100001063660,way/331275940-765,Vadodara
L100001063658,way/331275940-765,Vadodara
L100000601894,way/386153973-765,Dharmapuri
L100000601895,way/331275940-765,Vadodara
L100000601896,way/293597835-765,Solapur
L100001023071,way/386153973-765,Dharmapuri
L100001063924,way/203673991-400,Tezpur
L100000601897,way/203673991-400,Tezpur
L100000601898,way/293597835-765,Solapur
L100000601899,way/420797421-765,Sikandarabad
L100000601900,way/293597835-765,Solapur
L100000601901,way/293597835-765,Solapur
L100001063719,way/201845280-765,Wardha
L100001063635,way/311118424-765,Fatehpur
L100000601902,way/203673991-400,Tezpur
L100001025861,way/315823978-765,Kurnool
L100000601903,way/203673991-400,Tezpur
L100001063727,way/201845280-765,Wardha
L100001025856,way/311118424-765,Fatehpur
L100001063937,way/203673991-400,Tezpur
L100000601904,way/353914865-765,Korba
L100000601905,way/203673991-400,Tezpur
L100000601906,way/420797421-765,Sikandarabad
L100001063725,way/201845280-765,Wardha
L100000604255,way/353914865-765,Korba
L100000601907,way/420797421-765,Sikandarabad
L100000601908,way/353914865-765,Korba
L100001023072,way/203673991-400,Tezpur
L100001023073,way/420797421-765,Sikandarabad
L100001054736,way/420797421-765,Sikandarabad
L100000601909,way/420797421-765,Sikandarabad
L100000601910,way/372701897-765,Moga
L100001063913,way/203673991-400,Tezpur
L100001023074,way/201845280-765,Wardha
L100001025805,way/203673991-400,Tezpur
L100000601911,way/372701897-765,Moga
L100000601912,way/372701897-765,Moga
L100000601913,way/372701897-765,Moga
L100000601914,way/372701897-765,Moga
L100000601915,way/420797421-765,Sikandarabad
L100000601916,way/293597835-765,Solapur
L100001063314,way/386153973-765,Dharmapuri
L100001063315,way/386153973-765,Dharmapuri
L100000601917,way/372701897-765,Moga
L100000604258,way/203673991-400,Tezpur
L100000601918,way/203673991-400,Tezpur
L100000601919,way/420797421-765,Sikandarabad
L100000601920,way/372701897-765,Moga
L100000601921,way/420797421-765,Sikandarabad
L100000601922,way/420797421-765,Sikandarabad
L100000601923,way/420797421-765,Sikandarabad
L100001063298,way/293597835-765,Solapur
L100000601924,way/293597835-765,Solapur
L100001063718,way/293597835-765,Solapur
L100000601925,way/293597835-765,Solapur
L100000601926,way/293597835-765,Solapur
L100000601927,way/293597835-765,Solapur
L100000601928,way/293597835-765,Solapur
L100001054737,way/420797421-765,Sikandarabad
L100001063981,way/420797421-765,Sikandarabad
L100001063720,way/201845280-765,Wardha
L100000601929,way/386153973-765,Dharmapuri
L100001063316,way/386153973-765,Dharmapuri
L100001046126,way/386153973-765,Dharmapuri
L100000601930,way/386153973-765,Dharmapuri
L100000601931,way/386153973-765,Dharmapuri
L100000601932,way/386153973-765,Dharmapuri
L100001054738,way/386153973-765,Dharmapuri
L100000604260,way/353914865-765,Korba
L100001063929,way/203673991-400,Tezpur
L100000601933,way/372701897-765,Moga
L100000601934,way/386153973-765,Dharmapuri
L100000601935,way/372701897-765,Moga
L100000601936,way/311118424-765,Fatehpur
L100000601937,way/311118424-765,Fatehpur
L100001046138,way/203673991-400,Tezpur
L100000601938,way/420797421-765,Sikandarabad
L100000601939,way/420797421-765,Sikandarabad
L100000601940,way/420797421-765,Sikandarabad
L100001023076,way/386153973-765,Dharmapuri
L100001025759,way/203673991-400,Tezpur
L100000601941,way/203673991-400,Tezpur
L100001063912,way/203673991-400,Tezpur
L100000601942,way/372701897-765,Moga
L100000601943,way/315823978-765,Kurnool
L100000601944,way/203673991-400,Tezpur
L100001063318,way/386153973-765,Dharmapuri
L100001063319,way/386153973-765,Dharmapuri
L100001063320,way/386153973-765,Dharmapuri
L100001063321,way/386153973-765,Dharmapuri
L100000601945,way/386153973-765,Dharmapuri
L100000601946,way/203673991-400,Tezpur
L100000601947,IN684-765,Rajahmundry
L100001063994,way/203673991-400,Tezpur
L100000601949,way/311118424-765,Fatehpur
L100000601950,way/372701897-765,Moga
L100000601951,way/372701897-765,Moga
L100000601952,way/372701897-765,Moga
L100000601953,IN684-765,Rajahmundry
L100001023077,way/420797421-765,Sikandarabad
L100001063942,way/203673991-400,Tezpur
L100000604272,way/293597835-765,Solapur
L100000601954,way/386153973-765,Dharmapuri
L100000604273,way/209826798-765,Indore
L100001046132,way/331275940-765,Vadodara
L100000601955,way/331275940-765,Vadodara
L100001023078,way/759521252-765,Medinipur
L100000601956,way/372701897-765,Moga
L100000601957,way/372701897-765,Moga
L100001063714,way/201845280-765,Wardha
L100000601958,way/201845280-765,Wardha
L100001025760,way/372701897-765,Moga
L100000601959,way/420797421-765,Sikandarabad
L100000601960,way/420797421-765,Sikandarabad
L100001063824,way/386153973-765,Dharmapuri
L100001063906,way/353914865-765,Korba
L100001063295,way/420797421-765,Sikandarabad
L100001054739,way/420797421-765,Sikandarabad
L100001025761,IN684-765,Rajahmundry
L100001063726,way/201845280-765,Wardha
L100000601962,way/386153973-765,Dharmapuri
L100001046133,way/386153973-765,Dharmapuri
L100000601963,way/386153973-765,Dharmapuri
L100000601964,way/353914865-765,Korba
L100000601965,way/203673991-400,Tezpur
L100000601966,way/420797421-765,Sikandarabad
L100001063601,way/420797421-765,Sikandarabad
L100001063663,way/331275940-765,Vadodara
L100001054740,way/386153973-765,Dharmapuri
L100000601967,way/372701897-765,Moga
L100001046146,way/372701897-765,Moga
L100001046147,way/372701897-765,Moga
L100001046148,way/372701897-765,Moga
L100001063631,way/311118424-765,Fatehpur
L100000601968,way/203673991-400,Tezpur
L100000601969,way/311118424-765,Fatehpur
L100000601970,way/203673991-400,Tezpur
L100000601971,way/203673991-400,Tezpur
L100000601972,way/315823978-765,Kurnool
L100001025617,way/315823978-765,Kurnool
L100001063301,way/315823978-765,Kurnool
L100001023080,way/315823978-765,Kurnool
L100001023079,way/315823978-765,Kurnool
L100001025768,way/420797421-765,Sikandarabad
L100000601973,way/420797421-765,Sikandarabad
L100000601974,way/203673991-400,Tezpur
L100000601975,way/420797421-765,Sikandarabad
L100001023081,way/386153973-765,Dharmapuri
L100001025865,way/315823978-765,Kurnool
L100000601976,way/420797421-765,Sikandarabad
L100001063724,way/201845280-765,Wardha
L100000601977,way/203673991-400,Tezpur
L100000601978,way/372701897-765,Moga
L100000601979,way/203673991-400,Tezpur
L100001054741,way/203673991-400,Tezpur
L100001025851,way/203673991-400,Tezpur
L100001023082,way/372701897-765,Moga
L100000601980,way/311118424-765,Fatehpur
L100001025756,way/203673991-400,Tezpur
L100000601981,way/203673991-400,Tezpur
L100001063941,way/203673991-400,Tezpur
L100000601982,way/311118424-765,Fatehpur
L100001045992,way/353914865-765,Korba
L100001022800,way/203673991-400,Tezpur
L100000601983,way/209826798-765,Indore
L100000604303,way/315823978-765,Kurnool
L100000604307,way/315823978-765,Kurnool
L100000604308,way/315823978-765,Kurnool
L100000601984,way/372701897-765,Moga
L100001054742,way/386153973-765,Dharmapuri
L100001064025,way/386153973-765,Dharmapuri
L100000604311,way/311118424-765,Fatehpur
L100001045993,way/311118424-765,Fatehpur
L100000604092,way/420797421-765,Sikandarabad
L100000601986,way/759521252-765,Medinipur
L100000601987,way/311118424-765,Fatehpur
L100001025857,way/201845280-765,Wardha
L100001054743,way/386153973-765,Dharmapuri
L100001054744,way/386153973-765,Dharmapuri
L100000601988,way/203673991-400,Tezpur
L100001025806,way/203673991-400,Tezpur
L100000601989,way/420797421-765,Sikandarabad
L100000601990,way/420797421-765,Sikandarabad
L100000601991,way/203673991-400,Tezpur
L100001063393,way/372701897-765,Moga
L100000604314,way/293597835-765,Solapur
L100000601992,way/203673991-400,Tezpur
L100001063359,way/293597835-765,Solapur
L100000604316,IN684-765,Rajahmundry
L100001063926,way/203673991-400,Tezpur
L100000601993,way/201845280-765,Wardha
L100000601994,way/386153973-765,Dharmapuri
L100001025804,way/203673991-400,Tezpur
L100000601995,way/420797421-765,Sikandarabad
L100000601996,way/315823978-765,Kurnool
L100001054745,way/315823978-765,Kurnool
L100000601997,IN684-765,Rajahmundry
L100000601998,way/372701897-765,Moga
L100001046136,way/386153973-765,Dharmapuri
L100000601999,way/315823978-765,Kurnool
L100000602000,way/315823978-765,Kurnool
L100000602001,way/372701897-765,Moga
L100000602002,way/311118424-765,Fatehpur
L100001023083,way/386153973-765,Dharmapuri
L100000602003,way/386153973-765,Dharmapuri
L100000602004,way/369866141-765,Jaipur
L100001063936,way/203673991-400,Tezpur
L100000604330,IN684-765,Rajahmundry
L100001023084,way/420797421-765,Sikandarabad
L100001025858,way/315823978-765,Kurnool
L100001063987,way/311118424-765,Fatehpur
L100000602005,way/420797421-765,Sikandarabad
L100000602006,way/420797421-765,Sikandarabad
L100001025762,way/311118424-765,Fatehpur
L100001023085,way/311118424-765,Fatehpur
L100000602007,way/311118424-765,Fatehpur
L100000602008,way/420797421-765,Sikandarabad
L100000602009,way/203673991-400,Tezpur
L100001023086,way/311118424-765,Fatehpur
L100001025769,way/311118424-765,Fatehpur
L100000602010,way/311118424-765,Fatehpur
L100000602011,way/372701897-765,Moga
L100000602012,way/386153973-765,Dharmapuri
L100000602013,way/372701897-765,Moga
L100001063733,way/386153973-765,Dharmapuri
L100000602014,way/353914865-765,Korba
L100001063983,way/420797421-765,Sikandarabad
L100000602015,way/372701897-765,Moga
L100000602016,way/311118424-765,Fatehpur
L100001063988,way/311118424-765,Fatehpur
L100000602017,way/311118424-765,Fatehpur
L100001063651,way/353914865-765,Korba
L100001025763,way/420797421-765,Sikandarabad
L100000602018,way/386153973-765,Dharmapuri
L100000602019,way/372701897-765,Moga
L100001025764,way/311118424-765,Fatehpur
L100000602020,way/420797421-765,Sikandarabad
L100000602021,way/372701897-765,Moga
L100000602022,way/353914865-765,Korba
L100000602023,way/420797421-765,Sikandarabad
L100001063317,way/386153973-765,Dharmapuri
L100000602024,way/331275940-765,Vadodara
L100000602025,way/331275940-765,Vadodara
L100001025801,way/203673991-400,Tezpur
L100001063661,way/331275940-765,Vadodara
L100000604345,way/293597835-765,Solapur
L100001063729,way/201845280-765,Wardha
L100000602026,way/372701897-765,Moga
L100000602028,way/420797421-765,Sikandarabad
L100000602029,way/420797421-765,Sikandarabad
L100001023087,way/386153973-765,Dharmapuri
L100001063657,way/331275940-765,Vadodara
L100000602030,way/372701897-765,Moga
L100000602031,way/369866141-765,Jaipur
L100000602032,way/372701897-765,Moga
L100000602033,way/372701897-765,Moga
L100001064021,way/372701897-765,Moga
L100000602034,way/386153973-765,Dharmapuri
L100000604350,way/386153973-765,Dharmapuri
L100001063712,way/201845280-765,Wardha
L100000602035,way/386153973-765,Dharmapuri
L100001023088,way/386153973-765,Dharmapuri
L100001023089,way/386153973-765,Dharmapuri
L100001063632,way/311118424-765,Fatehpur
L100000602036,way/420797421-765,Sikandarabad
L100000602037,way/420797421-765,Sikandarabad
L100000602038,way/203673991-400,Tezpur
L100000602039,way/203673991-400,Tezpur
L100001063652,way/353914865-765,Korba
L100001025802,way/203673991-400,Tezpur
L100001025803,way/203673991-400,Tezpur
L100001025800,way/311118424-765,Fatehpur
L100000602040,way/311118424-765,Fatehpur
L100000604356,way/315823978-765,Kurnool
L100000602041,way/420797421-765,Sikandarabad
L100000602042,way/420797421-765,Sikandarabad
L100001025855,way/331275940-765,Vadodara
L100001063357,way/293597835-765,Solapur
L100000602043,way/203673991-400,Tezpur
L100001054748,way/386153973-765,Dharmapuri
L100000602044,way/203673991-400,Tezpur
L100000604357,way/315823978-765,Kurnool
L100000602045,way/420797421-765,Sikandarabad
L100000602046,way/315823978-765,Kurnool
L100000602047,way/315823978-765,Kurnool
L100000602048,way/203673991-400,Tezpur
L100001063332,way/311118424-765,Fatehpur
L100001063333,way/311118424-765,Fatehpur
L100000604363,way/369866141-765,Jaipur
L100001054749,way/386153973-765,Dharmapuri
L100000602027,way/420797421-765,Sikandarabad
L100001063943,way/203673991-400,Tezpur
L100000602049,way/203673991-400,Tezpur
L100000602050,way/420797421-765,Sikandarabad
L100000602051,way/420797421-765,Sikandarabad
L100000602052,way/420797421-765,Sikandarabad
